Year,State,StateUnemploymentRate
2011/7/1,Ohio,9
2011/7/1,Oklahoma,5.6
2011/7/1,Oregon,9.7
2011/7/1,Pennsylvania,7.8
2011/7/1,Rhode Island,11
2011/7/1,South Carolina,10.6
2011/7/1,South Dakota,4.5
2011/7/1,Tennessee,9.2
2011/7/1,Texas,8.3
2011/7/1,Utah,7.4
2011/7/1,Vermont,5.6
2011/7/1,Virginia,6.6
2011/7/1,Washington,8.6
2011/7/1,West Virginia,7.8
2011/7/1,Wisconsin,7.6
2011/7/1,Wyoming,6
2011/8/1,Alabama,9.6
2011/8/1,Alaska,7.7
2011/8/1,Arizona,9.4
2011/8/1,Arkansas,8
2011/8/1,California,11.9
2011/8/1,Colorado,8.6
2011/8/1,Connecticut,9
2011/8/1,Delaware,7.6
2011/8/1,District of Columbia,10.4
2011/8/1,Florida,9.9
2011/8/1,Georgia,10.2
2011/8/1,Hawaii,7
2011/8/1,Idaho,8.1
2011/8/1,Illinois,10.1
2011/8/1,Indiana,9.1
2011/8/1,Iowa,5.7
2011/8/1,Kansas,6.3
2011/8/1,Kentucky,9.4
2011/8/1,Louisiana,7.3
2011/8/1,Maine,7.7
2011/8/1,Maryland,7.4
2011/8/1,Massachusetts,7.2
2011/8/1,Michigan,10.1
2011/8/1,Minnesota,6.6
2011/8/1,Mississippi,9.9
2011/8/1,Missouri,8.6
2011/8/1,Montana,6.6
2011/8/1,Nebraska,4.4
2011/8/1,Nevada,13.4
2011/8/1,New Hampshire,5.5
2011/8/1,New Jersey,9.4
2011/8/1,New Mexico,7.3
2011/8/1,New York,8.4
2011/8/1,North Carolina,10.4
2011/8/1,North Dakota,3.4
2011/8/1,Ohio,8.9
2011/8/1,Oklahoma,5.6
2011/8/1,Oregon,9.6
2011/8/1,Pennsylvania,7.9
2011/8/1,Rhode Island,11
2011/8/1,South Carolina,10.5
2011/8/1,South Dakota,4.5
2011/8/1,Tennessee,9.1
2011/8/1,Texas,8.2
2011/8/1,Utah,7
2011/8/1,Vermont,5.5
2011/8/1,Virginia,6.6
2011/8/1,Washington,8.5
2011/8/1,West Virginia,7.8
2011/8/1,Wisconsin,7.6
2011/8/1,Wyoming,6
2011/9/1,Alabama,9.4
2011/9/1,Alaska,7.7
2011/9/1,Arizona,9.3
2011/9/1,Arkansas,7.9
2011/9/1,California,11.8
2011/9/1,Colorado,8.6
2011/9/1,Connecticut,8.8
2011/9/1,Delaware,7.5
2011/9/1,District of Columbia,10.3
2011/9/1,Florida,9.7
2011/9/1,Georgia,10.1
2011/9/1,Hawaii,7
2011/9/1,Idaho,8
2011/9/1,Illinois,10
2011/9/1,Indiana,9.1
2011/9/1,Iowa,5.6
2011/9/1,Kansas,6.3
2011/9/1,Kentucky,9.3
2011/9/1,Louisiana,7.3
2011/9/1,Maine,7.6
2011/9/1,Maryland,7.3
2011/9/1,Massachusetts,7.1
2011/9/1,Michigan,9.9
2011/9/1,Minnesota,6.4
2011/9/1,Mississippi,9.8
2011/9/1,Missouri,8.4
2011/9/1,Montana,6.5
2011/9/1,Nebraska,4.3
2011/9/1,Nevada,13.3
2011/9/1,New Hampshire,5.5
2011/9/1,New Jersey,9.3
2011/9/1,New Mexico,7.3
2011/9/1,New York,8.4
2011/9/1,North Carolina,10.3
2011/9/1,North Dakota,3.4
2011/9/1,Ohio,8.7
2011/9/1,Oklahoma,5.6
2011/9/1,Oregon,9.6
2011/9/1,Pennsylvania,7.9
2011/9/1,Rhode Island,11
2011/9/1,South Carolina,10.3
2011/9/1,South Dakota,4.4
2011/9/1,Tennessee,8.9
2011/9/1,Texas,8
2011/9/1,Utah,6.6
2011/9/1,Vermont,5.4
2011/9/1,Virginia,6.6
2011/9/1,Washington,8.4
2011/9/1,West Virginia,7.7
2011/9/1,Wisconsin,7.5
2011/9/1,Wyoming,6
2011/10/1,Alabama,9.2
2011/10/1,Alaska,7.7
2011/10/1,Arizona,9.1
2011/10/1,Arkansas,7.8
2011/10/1,California,11.6
2011/10/1,Colorado,8.6
2011/10/1,Connecticut,8.7
2011/10/1,Delaware,7.4
2011/10/1,District of Columbia,10.1
2011/10/1,Florida,9.6
2011/10/1,Georgia,9.9
2011/10/1,Hawaii,6.9
2011/10/1,Idaho,7.9
2011/10/1,Illinois,9.9
2011/10/1,Indiana,9
2011/10/1,Iowa,5.5
2011/10/1,Kansas,6.2
2011/10/1,Kentucky,9.2
2011/10/1,Louisiana,7.3
2011/10/1,Maine,7.5
2011/10/1,Maryland,7.2
2011/10/1,Massachusetts,7
2011/10/1,Michigan,9.8
2011/10/1,Minnesota,6.2
2011/10/1,Mississippi,9.7
2011/10/1,Missouri,8.2
2011/10/1,Montana,6.4
2011/10/1,Nebraska,4.3
2011/10/1,Nevada,13.1
2011/10/1,New Hampshire,5.4
2011/10/1,New Jersey,9.3
2011/10/1,New Mexico,7.3
2011/10/1,New York,8.5
2011/10/1,North Carolina,10.2
2011/10/1,North Dakota,3.3
2011/10/1,Ohio,8.5
2011/10/1,Oklahoma,5.5
2011/10/1,Oregon,9.4
2011/10/1,Pennsylvania,7.8
2011/10/1,Rhode Island,11
2011/10/1,South Carolina,10.1
2011/10/1,South Dakota,4.4
2011/10/1,Tennessee,8.8
2011/10/1,Texas,7.8
2011/10/1,Utah,6.2
2011/10/1,Vermont,5.2
2011/10/1,Virginia,6.5
2011/10/1,Washington,8.3
2011/10/1,West Virginia,7.5
2011/10/1,Wisconsin,7.4
2011/10/1,Wyoming,6
2011/11/1,Alabama,8.9
2011/11/1,Alaska,7.6
2011/11/1,Arizona,9
2011/11/1,Arkansas,7.7
2011/11/1,California,11.5
2011/11/1,Colorado,8.5
2011/11/1,Connecticut,8.6
2011/11/1,Delaware,7.2
2011/11/1,District of Columbia,9.9
2011/11/1,Florida,9.4
2011/11/1,Georgia,9.8
2011/11/1,Hawaii,6.8
2011/11/1,Idaho,7.8
2011/11/1,Illinois,9.7
2011/11/1,Indiana,8.8
2011/11/1,Iowa,5.5
2011/11/1,Kansas,6.1
2011/11/1,Kentucky,9
2011/11/1,Louisiana,7.3
2011/11/1,Maine,7.4
2011/11/1,Maryland,7.1
2011/11/1,Massachusetts,6.9
2011/11/1,Michigan,9.6
2011/11/1,Minnesota,6
2011/11/1,Mississippi,9.5
2011/11/1,Missouri,8
2011/11/1,Montana,6.3
2011/11/1,Nebraska,4.2
2011/11/1,Nevada,12.8
2011/11/1,New Hampshire,5.3
2011/11/1,New Jersey,9.3
2011/11/1,New Mexico,7.3
2011/11/1,New York,8.5
2011/11/1,North Carolina,10.1
2011/11/1,North Dakota,3.2
2011/11/1,Ohio,8.3
2011/11/1,Oklahoma,5.5
2011/11/1,Oregon,9.3
2011/11/1,Pennsylvania,7.7
2011/11/1,Rhode Island,11
2011/11/1,South Carolina,9.9
2011/11/1,South Dakota,4.3
2011/11/1,Tennessee,8.6
2011/11/1,Texas,7.5
2011/11/1,Utah,5.8
2011/11/1,Vermont,5.1
2011/11/1,Virginia,6.4
2011/11/1,Washington,8.1
2011/11/1,West Virginia,7.4
2011/11/1,Wisconsin,7.3
2011/11/1,Wyoming,6
2011/12/1,Alabama,8.7
2011/12/1,Alaska,7.5
2011/12/1,Arizona,8.8
2011/12/1,Arkansas,7.5
2011/12/1,California,11.3
2011/12/1,Colorado,8.4
2011/12/1,Connecticut,8.5
2011/12/1,Delaware,7.1
2011/12/1,District of Columbia,9.8
2011/12/1,Florida,9.3
2011/12/1,Georgia,9.6
2011/12/1,Hawaii,6.7
2011/12/1,Idaho,7.7
2011/12/1,Illinois,9.5
2011/12/1,Indiana,8.6
2011/12/1,Iowa,5.3
2011/12/1,Kansas,6
2011/12/1,Kentucky,8.7
2011/12/1,Louisiana,7.2
2011/12/1,Maine,7.3
2011/12/1,Maryland,7
2011/12/1,Massachusetts,6.8
2011/12/1,Michigan,9.4
2011/12/1,Minnesota,5.9
2011/12/1,Mississippi,9.3
2011/12/1,Missouri,7.8
2011/12/1,Montana,6.1
2011/12/1,Nebraska,4.1
2011/12/1,Nevada,12.6
2011/12/1,New Hampshire,5.3
2011/12/1,New Jersey,9.3
2011/12/1,New Mexico,7.2
2011/12/1,New York,8.6
2011/12/1,North Carolina,9.9
2011/12/1,North Dakota,3.1
2011/12/1,Ohio,8
2011/12/1,Oklahoma,5.4
2011/12/1,Oregon,9.2
2011/12/1,Pennsylvania,7.6
2011/12/1,Rhode Island,10.9
2011/12/1,South Carolina,9.7
2011/12/1,South Dakota,4.2
2011/12/1,Tennessee,8.4
2011/12/1,Texas,7.3
2011/12/1,Utah,5.4
2011/12/1,Vermont,5
2011/12/1,Virginia,6.3
2011/12/1,Washington,8
2011/12/1,West Virginia,7.2
2011/12/1,Wisconsin,7.1
2011/12/1,Wyoming,5.9
2012/1/1,Alabama,8.5
2012/1/1,Alaska,7.5
2012/1/1,Arizona,8.7
2012/1/1,Arkansas,7.4
2012/1/1,California,11.2
2012/1/1,Colorado,8.4
2012/1/1,Connecticut,8.4
2012/1/1,Delaware,7
2012/1/1,District of Columbia,9.6
2012/1/1,Florida,9.2
2012/1/1,Georgia,9.5
2012/1/1,Hawaii,6.6
2012/1/1,Idaho,7.7
2012/1/1,Illinois,9.3
2012/1/1,Indiana,8.4
2012/1/1,Iowa,5.2
2012/1/1,Kansas,5.9
2012/1/1,Kentucky,8.5
2012/1/1,Louisiana,7.1
2012/1/1,Maine,7.2
2012/1/1,Maryland,6.9
2012/1/1,Massachusetts,6.7
2012/1/1,Michigan,9.2
2012/1/1,Minnesota,5.8
2012/1/1,Mississippi,9.1
2012/1/1,Missouri,7.6
2012/1/1,Montana,6
2012/1/1,Nebraska,4.1
2012/1/1,Nevada,12.3
2012/1/1,New Hampshire,5.2
2012/1/1,New Jersey,9.3
2012/1/1,New Mexico,7.1
2012/1/1,New York,8.6
2012/1/1,North Carolina,9.7
2012/1/1,North Dakota,3
2012/1/1,Ohio,7.8
2012/1/1,Oklahoma,5.3
2012/1/1,Oregon,9.1
2012/1/1,Pennsylvania,7.5
2012/1/1,Rhode Island,10.7
2012/1/1,South Carolina,9.6
2012/1/1,South Dakota,4.2
2012/1/1,Tennessee,8.2
2012/1/1,Texas,7.1
2012/1/1,Utah,5.3
2012/1/1,Vermont,4.9
2012/1/1,Virginia,6.2
2012/1/1,Washington,8
2012/1/1,West Virginia,7.1
2012/1/1,Wisconsin,7
2012/1/1,Wyoming,5.8
2012/2/1,Alabama,8.4
2012/2/1,Alaska,7.4
2012/2/1,Arizona,8.6
2012/2/1,Arkansas,7.3
2012/2/1,California,11
2012/2/1,Colorado,8.3
2012/2/1,Connecticut,8.3
2012/2/1,Delaware,7
2012/2/1,District of Columbia,9.5
2012/2/1,Florida,9.1
2012/2/1,Georgia,9.4
2012/2/1,Hawaii,6.5
2012/2/1,Idaho,7.6
2012/2/1,Illinois,9.1
2012/2/1,Indiana,8.3
2012/2/1,Iowa,5.2
2012/2/1,Kansas,5.9
2012/2/1,Kentucky,8.4
2012/2/1,Louisiana,7.1
2012/2/1,Maine,7.2
2012/2/1,Maryland,6.9
2012/2/1,Massachusetts,6.7
2012/2/1,Michigan,9.1
2012/2/1,Minnesota,5.7
2012/2/1,Mississippi,9
2012/2/1,Missouri,7.5
2012/2/1,Montana,5.9
2012/2/1,Nebraska,4
2012/2/1,Nevada,12.2
2012/2/1,New Hampshire,5.2
2012/2/1,New Jersey,9.3
2012/2/1,New Mexico,7
2012/2/1,New York,8.6
2012/2/1,North Carolina,9.6
2012/2/1,North Dakota,2.9
2012/2/1,Ohio,7.7
2012/2/1,Oklahoma,5.1
2012/2/1,Oregon,9
2012/2/1,Pennsylvania,7.5
2012/2/1,Rhode Island,10.6
2012/2/1,South Carolina,9.5
2012/2/1,South Dakota,4.1
2012/2/1,Tennessee,8.1
2012/2/1,Texas,7
2012/2/1,Utah,4.7
2012/2/1,Vermont,4.9
2012/2/1,Virginia,6.2
2012/2/1,Washington,7.9
2012/2/1,West Virginia,7
2012/2/1,Wisconsin,6.9
2012/2/1,Wyoming,5.7
2012/3/1,Alabama,8.4
2012/3/1,Alaska,7.4
2012/3/1,Arizona,8.6
2012/3/1,Arkansas,7.3
2012/3/1,California,11
2012/3/1,Colorado,8.3
2012/3/1,Connecticut,8.3
2012/3/1,Delaware,7
2012/3/1,District of Columbia,9.3
2012/3/1,Florida,9
2012/3/1,Georgia,9.3
2012/3/1,Hawaii,6.4
2012/3/1,Idaho,7.6
2012/3/1,Illinois,9
2012/3/1,Indiana,8.2
2012/3/1,Iowa,5.1
2012/3/1,Kansas,5.8
2012/3/1,Kentucky,8.2
2012/3/1,Louisiana,7
2012/3/1,Maine,7.2
2012/3/1,Maryland,6.9
2012/3/1,Massachusetts,6.7
2012/3/1,Michigan,9.1
2012/3/1,Minnesota,5.7
2012/3/1,Mississippi,8.9
2012/3/1,Missouri,7.4
2012/3/1,Montana,5.9
2012/3/1,Nebraska,3.9
2012/3/1,Nevada,12.1
2012/3/1,New Hampshire,5.3
2012/3/1,New Jersey,9.4
2012/3/1,New Mexico,7
2012/3/1,New York,8.7
2012/3/1,North Carolina,9.5
2012/3/1,North Dakota,2.9
2012/3/1,Ohio,7.6
2012/3/1,Oklahoma,5.1
2012/3/1,Oregon,9
2012/3/1,Pennsylvania,7.5
2012/3/1,Rhode Island,10.5
2012/3/1,South Carolina,9.4
2012/3/1,South Dakota,4.1
2012/3/1,Tennessee,8
2012/3/1,Texas,6.7
2012/3/1,Utah,4.8
2012/3/1,Vermont,4.8
2012/3/1,Virginia,6.1
2012/3/1,Washington,7.9
2012/3/1,West Virginia,7.1
2012/3/1,Wisconsin,6.9
2012/3/1,Wyoming,5.6
2012/4/1,Alabama,8.4
2012/4/1,Alaska,7.3
2012/4/1,Arizona,8.5
2012/4/1,Arkansas,7.3
2012/4/1,California,10.9
2012/4/1,Colorado,8.3
2012/4/1,Connecticut,8.4
2012/4/1,Delaware,7
2012/4/1,District of Columbia,9.2
2012/4/1,Florida,8.9
2012/4/1,Georgia,9.3
2012/4/1,Hawaii,6.3
2012/4/1,Idaho,7.6
2012/4/1,Illinois,9
2012/4/1,Indiana,8.2
2012/4/1,Iowa,5.1
2012/4/1,Kansas,5.8
2012/4/1,Kentucky,8.2
2012/4/1,Louisiana,7
2012/4/1,Maine,7.2
2012/4/1,Maryland,6.9
2012/4/1,Massachusetts,6.7
2012/4/1,Michigan,9.1
2012/4/1,Minnesota,5.7
2012/4/1,Mississippi,8.9
2012/4/1,Missouri,7.3
2012/4/1,Montana,5.9
2012/4/1,Nebraska,3.9
2012/4/1,Nevada,12
2012/4/1,New Hampshire,5.4
2012/4/1,New Jersey,9.5
2012/4/1,New Mexico,7
2012/4/1,New York,8.8
2012/4/1,North Carolina,9.5
2012/4/1,North Dakota,2.9
2012/4/1,Ohio,7.5
2012/4/1,Oklahoma,5.1
2012/4/1,Oregon,8.9
2012/4/1,Pennsylvania,7.6
2012/4/1,Rhode Island,10.5
2012/4/1,South Carolina,9.4
2012/4/1,South Dakota,4.1
2012/4/1,Tennessee,8
2012/4/1,Texas,6.8
2012/4/1,Utah,4.8
2012/4/1,Vermont,4.9
2012/4/1,Virginia,6.1
2012/4/1,Washington,7.9
2012/4/1,West Virginia,7.2
2012/4/1,Wisconsin,7
2012/4/1,Wyoming,5.6
2012/5/1,Alabama,8.4
2012/5/1,Alaska,7.3
2012/5/1,Arizona,8.5
2012/5/1,Arkansas,7.3
2012/5/1,California,10.8
2012/5/1,Colorado,8.2
2012/5/1,Connecticut,8.4
2012/5/1,Delaware,7.1
2012/5/1,District of Columbia,9.1
2012/5/1,Florida,8.9
2012/5/1,Georgia,9.2
2012/5/1,Hawaii,6.2
2012/5/1,Idaho,7.5
2012/5/1,Illinois,9
2012/5/1,Indiana,8.2
2012/5/1,Iowa,5.1
2012/5/1,Kansas,5.8
2012/5/1,Kentucky,8.2
2012/5/1,Louisiana,6.9
2012/5/1,Maine,7.3
2012/5/1,Maryland,6.9
2012/5/1,Massachusetts,6.7
2012/5/1,Michigan,9.1
2012/5/1,Minnesota,5.7
2012/5/1,Mississippi,8.9
2012/5/1,Missouri,7.2
2012/5/1,Montana,5.9
2012/5/1,Nebraska,3.9
2012/5/1,Nevada,11.9
2012/5/1,New Hampshire,5.4
2012/5/1,New Jersey,9.5
2012/5/1,New Mexico,7
2012/5/1,New York,8.8
2012/5/1,North Carolina,9.5
2012/5/1,North Dakota,2.9
2012/5/1,Ohio,7.4
2012/5/1,Oklahoma,5.1
2012/5/1,Oregon,8.9
2012/5/1,Pennsylvania,7.7
2012/5/1,Rhode Island,10.4
2012/5/1,South Carolina,9.3
2012/5/1,South Dakota,4.1
2012/5/1,Tennessee,8
2012/5/1,Texas,6.8
2012/5/1,Utah,4.9
2012/5/1,Vermont,4.9
2012/5/1,Virginia,6.1
2012/5/1,Washington,8
2012/5/1,West Virginia,7.3
2012/5/1,Wisconsin,7
2012/5/1,Wyoming,5.6
2012/6/1,Alabama,8.3
2012/6/1,Alaska,7.3
2012/6/1,Arizona,8.4
2012/6/1,Arkansas,7.3
2012/6/1,California,10.7
2012/6/1,Colorado,8.2
2012/6/1,Connecticut,8.4
2012/6/1,Delaware,7.1
2012/6/1,District of Columbia,9
2012/6/1,Florida,8.8
2012/6/1,Georgia,9.1
2012/6/1,Hawaii,6.1
2012/6/1,Idaho,7.5
2012/6/1,Illinois,9.1
2012/6/1,Indiana,8.2
2012/6/1,Iowa,5.1
2012/6/1,Kansas,5.7
2012/6/1,Kentucky,8.2
2012/6/1,Louisiana,6.8
2012/6/1,Maine,7.3
2012/6/1,Maryland,6.9
2012/6/1,Massachusetts,6.7
2012/6/1,Michigan,9.1
2012/6/1,Minnesota,5.7
2012/6/1,Mississippi,8.9
2012/6/1,Missouri,7.2
2012/6/1,Montana,5.9
2012/6/1,Nebraska,3.9
2012/6/1,Nevada,11.8
2012/6/1,New Hampshire,5.5
2012/6/1,New Jersey,9.5
2012/6/1,New Mexico,6.9
2012/6/1,New York,8.8
2012/6/1,North Carolina,9.5
2012/6/1,North Dakota,2.9
2012/6/1,Ohio,7.3
2012/6/1,Oklahoma,5.1
2012/6/1,Oregon,8.9
2012/6/1,Pennsylvania,7.7
2012/6/1,Rhode Island,10.4
2012/6/1,South Carolina,9.2
2012/6/1,South Dakota,4.1
2012/6/1,Tennessee,8
2012/6/1,Texas,6.8
2012/6/1,Utah,4.8
2012/6/1,Vermont,4.9
2012/6/1,Virginia,6
2012/6/1,Washington,8
2012/6/1,West Virginia,7.4
2012/6/1,Wisconsin,7
2012/6/1,Wyoming,5.6
2012/7/1,Alabama,8.2
2012/7/1,Alaska,7.2
2012/7/1,Arizona,8.3
2012/7/1,Arkansas,7.3
2012/7/1,California,10.5
2012/7/1,Colorado,8.1
2012/7/1,Connecticut,8.4
2012/7/1,Delaware,7.1
2012/7/1,District of Columbia,8.8
2012/7/1,Florida,8.6
2012/7/1,Georgia,9
2012/7/1,Hawaii,5.9
2012/7/1,Idaho,7.4
2012/7/1,Illinois,9
2012/7/1,Indiana,8.2
2012/7/1,Iowa,5.1
2012/7/1,Kansas,5.7
2012/7/1,Kentucky,8.2
2012/7/1,Louisiana,6.7
2012/7/1,Maine,7.2
2012/7/1,Maryland,6.9
2012/7/1,Massachusetts,6.7
2012/7/1,Michigan,9
2012/7/1,Minnesota,5.7
2012/7/1,Mississippi,8.8
2012/7/1,Missouri,7.1
2012/7/1,Montana,5.9
2012/7/1,Nebraska,3.9
2012/7/1,Nevada,11.6
2012/7/1,New Hampshire,5.6
2012/7/1,New Jersey,9.5
2012/7/1,New Mexico,6.9
2012/7/1,New York,8.7
2012/7/1,North Carolina,9.5
2012/7/1,North Dakota,2.9
2012/7/1,Ohio,7.3
2012/7/1,Oklahoma,5.1
2012/7/1,Oregon,8.8
2012/7/1,Pennsylvania,7.8
2012/7/1,Rhode Island,10.3
2012/7/1,South Carolina,9
2012/7/1,South Dakota,4.1
2012/7/1,Tennessee,8
2012/7/1,Texas,6.7
2012/7/1,Utah,4.8
2012/7/1,Vermont,4.9
2012/7/1,Virginia,5.9
2012/7/1,Washington,7.8
2012/7/1,West Virginia,7.4
2012/7/1,Wisconsin,7
2012/7/1,Wyoming,5.5
2012/8/1,Alabama,8.1
2012/8/1,Alaska,7.2
2012/8/1,Arizona,8.2
2012/8/1,Arkansas,7.2
2012/8/1,California,10.3
2012/8/1,Colorado,7.9
2012/8/1,Connecticut,8.4
2012/8/1,Delaware,7.1
2012/8/1,District of Columbia,8.7
2012/8/1,Florida,8.5
2012/8/1,Georgia,8.9
2012/8/1,Hawaii,5.7
2012/8/1,Idaho,7.3
2012/8/1,Illinois,9
2012/8/1,Indiana,8.2
2012/8/1,Iowa,5
2012/8/1,Kansas,5.6
2012/8/1,Kentucky,8.2
2012/8/1,Louisiana,6.6
2012/8/1,Maine,7.2
2012/8/1,Maryland,6.9
2012/8/1,Massachusetts,6.7
2012/8/1,Michigan,9
2012/8/1,Minnesota,5.7
2012/8/1,Mississippi,8.8
2012/8/1,Missouri,7
2012/8/1,Montana,5.8
2012/8/1,Nebraska,3.8
2012/8/1,Nevada,11.4
2012/8/1,New Hampshire,5.6
2012/8/1,New Jersey,9.4
2012/8/1,New Mexico,6.9
2012/8/1,New York,8.6
2012/8/1,North Carolina,9.5
2012/8/1,North Dakota,2.9
2012/8/1,Ohio,7.2
2012/8/1,Oklahoma,5.1
2012/8/1,Oregon,8.7
2012/8/1,Pennsylvania,7.8
2012/8/1,Rhode Island,10.1
2012/8/1,South Carolina,8.8
2012/8/1,South Dakota,4.1
2012/8/1,Tennessee,7.9
2012/8/1,Texas,6.6
2012/8/1,Utah,4.7
2012/8/1,Vermont,4.8
2012/8/1,Virginia,5.9
2012/8/1,Washington,7.6
2012/8/1,West Virginia,7.4
2012/8/1,Wisconsin,6.9
2012/8/1,Wyoming,5.5
2012/9/1,Alabama,7.9
2012/9/1,Alaska,7.1
2012/9/1,Arizona,8.1
2012/9/1,Arkansas,7.2
2012/9/1,California,10.2
2012/9/1,Colorado,7.8
2012/9/1,Connecticut,8.4
2012/9/1,Delaware,7.1
2012/9/1,District of Columbia,8.6
2012/9/1,Florida,8.4
2012/9/1,Georgia,8.8
2012/9/1,Hawaii,5.5
2012/9/1,Idaho,7.2
2012/9/1,Illinois,9
2012/9/1,Indiana,8.2
2012/9/1,Iowa,5
2012/9/1,Kansas,5.6
2012/9/1,Kentucky,8.1
2012/9/1,Louisiana,6.5
2012/9/1,Maine,7.2
2012/9/1,Maryland,6.8
2012/9/1,Massachusetts,6.7
2012/9/1,Michigan,9
2012/9/1,Minnesota,5.6
2012/9/1,Mississippi,8.7
2012/9/1,Missouri,7
2012/9/1,Montana,5.7
2012/9/1,Nebraska,3.8
2012/9/1,Nevada,11.2
2012/9/1,New Hampshire,5.6
2012/9/1,New Jersey,9.4
2012/9/1,New Mexico,6.9
2012/9/1,New York,8.6
2012/9/1,North Carolina,9.5
2012/9/1,North Dakota,2.9
2012/9/1,Ohio,7.2
2012/9/1,Oklahoma,5.1
2012/9/1,Oregon,8.7
2012/9/1,Pennsylvania,7.7
2012/9/1,Rhode Island,10
2012/9/1,South Carolina,8.7
2012/9/1,South Dakota,4
2012/9/1,Tennessee,7.8
2012/9/1,Texas,6.5
2012/9/1,Utah,4.7
2012/9/1,Vermont,4.8
2012/9/1,Virginia,5.8
2012/9/1,Washington,7.4
2012/9/1,West Virginia,7.4
2012/9/1,Wisconsin,6.9
2012/9/1,Wyoming,5.4
2012/10/1,Alabama,7.8
2012/10/1,Alaska,7.1
2012/10/1,Arizona,8.1
2012/10/1,Arkansas,7.2
2012/10/1,California,10
2012/10/1,Colorado,7.6
2012/10/1,Connecticut,8.3
2012/10/1,Delaware,7.1
2012/10/1,District of Columbia,8.6
2012/10/1,Florida,8.3
2012/10/1,Georgia,8.7
2012/10/1,Hawaii,5.3
2012/10/1,Idaho,7.2
2012/10/1,Illinois,9
2012/10/1,Indiana,8.2
2012/10/1,Iowa,5
2012/10/1,Kansas,5.6
2012/10/1,Kentucky,8.1
2012/10/1,Louisiana,6.4
2012/10/1,Maine,7.1
2012/10/1,Maryland,6.8
2012/10/1,Massachusetts,6.7
2012/10/1,Michigan,9
2012/10/1,Minnesota,5.6
2012/10/1,Mississippi,8.7
2012/10/1,Missouri,7
2012/10/1,Montana,5.6
2012/10/1,Nebraska,3.8
2012/10/1,Nevada,11.1
2012/10/1,New Hampshire,5.6
2012/10/1,New Jersey,9.3
2012/10/1,New Mexico,6.9
2012/10/1,New York,8.5
2012/10/1,North Carolina,9.5
2012/10/1,North Dakota,3
2012/10/1,Ohio,7.2
2012/10/1,Oklahoma,5.1
2012/10/1,Oregon,8.6
2012/10/1,Pennsylvania,7.7
2012/10/1,Rhode Island,9.8
2012/10/1,South Carolina,8.6
2012/10/1,South Dakota,4
2012/10/1,Tennessee,7.8
2012/10/1,Texas,6.5
2012/10/1,Utah,4.6
2012/10/1,Vermont,4.7
2012/10/1,Virginia,5.7
2012/10/1,Washington,7.2
2012/10/1,West Virginia,7.3
2012/10/1,Wisconsin,6.8
2012/10/1,Wyoming,5.3
2012/11/1,Alabama,7.8
2012/11/1,Alaska,7.1
2012/11/1,Arizona,8.1
2012/11/1,Arkansas,7.2
2012/11/1,California,9.9
2012/11/1,Colorado,7.5
2012/11/1,Connecticut,8.3
2012/11/1,Delaware,7.1
2012/11/1,District of Columbia,8.6
2012/11/1,Florida,8.2
2012/11/1,Georgia,8.7
2012/11/1,Hawaii,5.2
2012/11/1,Idaho,7.1
2012/11/1,Illinois,9
2012/11/1,Indiana,8.2
2012/11/1,Iowa,4.9
2012/11/1,Kansas,5.6
2012/11/1,Kentucky,8.1
2012/11/1,Louisiana,6.5
2012/11/1,Maine,7.1
2012/11/1,Maryland,6.8
2012/11/1,Massachusetts,6.7
2012/11/1,Michigan,9
2012/11/1,Minnesota,5.5
2012/11/1,Mississippi,8.6
2012/11/1,Missouri,7
2012/11/1,Montana,5.6
2012/11/1,Nebraska,3.8
2012/11/1,Nevada,10.9
2012/11/1,New Hampshire,5.6
2012/11/1,New Jersey,9.3
2012/11/1,New Mexico,7
2012/11/1,New York,8.4
2012/11/1,North Carolina,9.5
2012/11/1,North Dakota,3
2012/11/1,Ohio,7.3
2012/11/1,Oklahoma,5.1
2012/11/1,Oregon,8.6
2012/11/1,Pennsylvania,7.7
2012/11/1,Rhode Island,9.7
2012/11/1,South Carolina,8.5
2012/11/1,South Dakota,3.9
2012/11/1,Tennessee,7.8
2012/11/1,Texas,6.5
2012/11/1,Utah,4.6
2012/11/1,Vermont,4.7
2012/11/1,Virginia,5.7
2012/11/1,Washington,7.1
2012/11/1,West Virginia,7.3
2012/11/1,Wisconsin,6.8
2012/11/1,Wyoming,5.2
2012/12/1,Alabama,7.7
2012/12/1,Alaska,7.1
2012/12/1,Arizona,8.1
2012/12/1,Arkansas,7.2
2012/12/1,California,9.8
2012/12/1,Colorado,7.4
2012/12/1,Connecticut,8.3
2012/12/1,Delaware,7.1
2012/12/1,District of Columbia,8.7
2012/12/1,Florida,8.1
2012/12/1,Georgia,8.6
2012/12/1,Hawaii,5.1
2012/12/1,Idaho,7.1
2012/12/1,Illinois,9.1
2012/12/1,Indiana,8.2
2012/12/1,Iowa,4.9
2012/12/1,Kansas,5.6
2012/12/1,Kentucky,8
2012/12/1,Louisiana,6.6
2012/12/1,Maine,7.1
2012/12/1,Maryland,6.8
2012/12/1,Massachusetts,6.7
2012/12/1,Michigan,9
2012/12/1,Minnesota,5.4
2012/12/1,Mississippi,8.6
2012/12/1,Missouri,7
2012/12/1,Montana,5.5
2012/12/1,Nebraska,3.8
2012/12/1,Nevada,10.8
2012/12/1,New Hampshire,5.6
2012/12/1,New Jersey,9.2
2012/12/1,New Mexico,7
